title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published,neg,neu,pos,compound
Protalix BioTherapeutics  ( NYSE:PLX )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/protalix-biotherapeutics-nyseplx-now-covered-by-stocknews-com.html,Protalix BioTherapeutics ( NYSE:PLX ) Now Covered by StockNews ... Defense World ...,0.216145,Somewhat-Bullish,,0.167084,Somewhat-Bullish,20230316T055045,0.0,0.889,0.111,0.128
Palatin Technologies  ( NYSE:PTN )  Receives New Coverage from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/palatin-technologies-nyseptn-receives-new-coverage-from-analysts-at-stocknews-com.html,Palatin Technologies ( NYSE:PTN ) Receives New Coverage from ... Defense World ...,0.21278,Somewhat-Bullish,,0.160316,Somewhat-Bullish,20230316T055045,0.0,0.889,0.111,0.128
Park National  ( NYSE:PRK )  Earns Sell Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/park-national-nyseprk-earns-sell-rating-from-analysts-at-stocknews-com.html,Park National ( NYSE:PRK ) Earns Sell Rating from Analysts at ... Defense World ...,0.171163,Somewhat-Bullish,,0.218177,Somewhat-Bullish,20230316T055045,0.0,0.903,0.097,0.128
PEDEVCO  ( NYSE:PED )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/pedevco-nyseped-now-covered-by-stocknews-com.html,"Equities research analysts at StockNews.com began coverage on shares of PEDEVCO ( NYSE:PED - Get Rating ) in a research report issued to clients and investors on Thursday. The firm set a ""hold"" rating on the stock. Shares of NYSE:PED opened at $0.81 on Thursday.",0.389197,Bullish,,0.37556,Bullish,20230316T055044,0.0,0.907,0.093,0.5267
Radiant Logistics  ( NYSE:RLGT )  Earns Buy Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/radiant-logistics-nyserlgt-earns-buy-rating-from-analysts-at-stocknews-com.html,Radiant Logistics ( NYSE:RLGT ) Earns Buy Rating from Analysts at ... Defense World ...,0.337634,Somewhat-Bullish,,0.196851,Somewhat-Bullish,20230316T055043,0.0,0.739,0.261,0.5574
Office Properties Income Trust  ( NASDAQ:OPI )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/office-properties-income-trust-nasdaqopi-coverage-initiated-at-stocknews-com.html,Office Properties Income Trust ( NASDAQ:OPI ) Coverage Initiated at ... Defense World ...,0.265851,Somewhat-Bullish,,0.218452,Somewhat-Bullish,20230316T054641,0.0,0.714,0.286,0.5859
Applied Industrial Technologies  ( NYSE:AIT )  Receives New Coverage from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/applied-industrial-technologies-nyseait-receives-new-coverage-from-analysts-at-stocknews-com.html,Applied Industrial Technologies ( NYSE:AIT ) Receives New ... Defense World ...,0.274247,Somewhat-Bullish,,0.173016,Somewhat-Bullish,20230316T054641,0.0,0.88,0.12,0.128
Apartment Investment and Management  ( NYSE:AIV )  Receives New Coverage from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/apartment-investment-and-management-nyseaiv-receives-new-coverage-from-analysts-at-stocknews-com.html,Apartment Investment and Management ( NYSE:AIV ) Receives New ... Defense World ...,0.26461,Somewhat-Bullish,,0.264715,Somewhat-Bullish,20230316T054641,0.0,0.889,0.111,0.128
StockNews.com Begins Coverage on Assurant  ( NYSE:AIZ ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-begins-coverage-on-assurant-nyseaiz.html,"Analysts at StockNews.com assumed coverage on shares of Assurant ( NYSE:AIZ - Get Rating ) in a research report issued on Thursday. The brokerage set a ""hold"" rating on the financial services provider's stock. A number of other equities research analysts have also recently weighed in on the ...",0.334574,Somewhat-Bullish,,0.22541,Somewhat-Bullish,20230316T054450,0.0,0.931,0.069,0.3612
Acadia Realty Trust  ( NYSE:AKR )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/acadia-realty-trust-nyseakr-coverage-initiated-at-stocknews-com.html,Acadia Realty Trust ( NYSE:AKR ) Coverage Initiated at StockNews ... Defense World ...,0.284194,Somewhat-Bullish,,0.216773,Somewhat-Bullish,20230316T054448,0.0,0.714,0.286,0.5859
ALLETE  ( NYSE:ALE )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/allete-nyseale-coverage-initiated-at-stocknews-com.html,"Equities researchers at StockNews.com initiated coverage on shares of ALLETE ( NYSE:ALE - Get Rating ) in a research report issued to clients and investors on Thursday. The brokerage set a ""sell"" rating on the utilities provider's stock.",0.25719,Somewhat-Bullish,,0.23223,Somewhat-Bullish,20230316T054448,0.0,0.944,0.056,0.296
Albemarle  ( NYSE:ALB )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/03/16/albemarle-nysealb-research-coverage-started-at-stocknews-com.html,Albemarle ( NYSE:ALB ) Research Coverage Started at StockNews ... Defense World ...,0.321071,Somewhat-Bullish,,0.210999,Somewhat-Bullish,20230316T054448,0.0,0.889,0.111,0.128
Alexander & Baldwin  ( NYSE:ALEX )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/alexander-baldwin-nysealex-coverage-initiated-by-analysts-at-stocknews-com.html,Alexander & Baldwin ( NYSE:ALEX ) Coverage Initiated by Analysts ... Defense World ...,0.289343,Somewhat-Bullish,,0.213476,Somewhat-Bullish,20230316T054447,0.0,0.897,0.103,0.128
Alaska Air Group  ( NYSE:ALK )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/alaska-air-group-nysealk-earns-hold-rating-from-analysts-at-stocknews-com.html,Alaska Air Group ( NYSE:ALK ) Earns Hold Rating from Analysts at ... Defense World ...,0.2834,Somewhat-Bullish,,0.168753,Somewhat-Bullish,20230316T054447,0.0,0.909,0.091,0.128
Allegion  ( NYSE:ALLE )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/03/16/allegion-nysealle-research-coverage-started-at-stocknews-com.html,"Equities researchers at StockNews.com assumed coverage on shares of Allegion ( NYSE:ALLE - Get Rating ) in a research report issued on Thursday. The firm set a ""buy"" rating on the scientific and technical instruments company's stock.",0.318036,Somewhat-Bullish,,0.233004,Somewhat-Bullish,20230316T054446,0.0,0.942,0.058,0.296
Ally Financial  ( NYSE:ALLY )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/ally-financial-nyseally-now-covered-by-stocknews-com.html,"StockNews.com started coverage on shares of Ally Financial ( NYSE:ALLY - Get Rating ) in a research note issued on Thursday. The firm set a ""hold"" rating on the financial services provider's stock.",0.258886,Somewhat-Bullish,,0.154043,Somewhat-Bullish,20230316T054445,0.0,0.936,0.064,0.296
Affiliated Managers Group  ( NYSE:AMG )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/affiliated-managers-group-nyseamg-now-covered-by-stocknews-com.html,Affiliated Managers Group ( NYSE:AMG ) Now Covered by ... Defense World ...,0.328329,Somewhat-Bullish,,0.24603,Somewhat-Bullish,20230316T054444,0.0,0.889,0.111,0.128
Antero Midstream  ( NYSE:AM )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/antero-midstream-nyseam-coverage-initiated-at-stocknews-com.html,"Analysts at StockNews.com started coverage on shares of Antero Midstream ( NYSE:AM - Get Rating ) in a research note issued to investors on Thursday. The firm set a ""hold"" rating on the pipeline company's stock.",0.323343,Somewhat-Bullish,,0.205337,Somewhat-Bullish,20230316T054444,0.0,0.941,0.059,0.296
Artisan Partners Asset Management  ( NYSE:APAM )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/artisan-partners-asset-management-nyseapam-coverage-initiated-at-stocknews-com.html,Artisan Partners Asset Management ( NYSE:APAM ) Coverage ... Defense World ...,0.287123,Somewhat-Bullish,,0.161849,Somewhat-Bullish,20230316T054444,0.0,0.714,0.286,0.4588
AMC Entertainment  ( NYSE:AMC )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/amc-entertainment-nyseamc-now-covered-by-stocknews-com.html,"Equities research analysts at StockNews.com began coverage on shares of AMC Entertainment ( NYSE:AMC - Get Rating ) in a research note issued on Thursday. The firm set a ""sell"" rating on the stock. Other analysts also recently issued research reports about the stock.",0.28073,Somewhat-Bullish,,0.170629,Somewhat-Bullish,20230316T054444,0.0,0.894,0.106,0.6124
Aptiv  ( NYSE:APTV )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/aptiv-nyseaptv-coverage-initiated-by-analysts-at-stocknews-com.html,"Stock analysts at StockNews.com started coverage on shares of Aptiv ( NYSE:APTV - Get Rating ) in a research report issued to clients and investors on Thursday. The brokerage set a ""hold"" rating on the auto parts company's stock. APTV has been the subject of a number of other reports.",0.306705,Somewhat-Bullish,,0.263189,Somewhat-Bullish,20230316T054443,0.0,0.932,0.068,0.3612
Antero Resources  ( NYSE:AR )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/antero-resources-nysear-now-covered-by-analysts-at-stocknews-com.html,Antero Resources ( NYSE:AR ) Now Covered by Analysts at ... Defense World ...,0.269392,Somewhat-Bullish,,0.285043,Somewhat-Bullish,20230316T054442,0.0,0.897,0.103,0.128
American International Group  ( NYSE:AIG )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/03/16/american-international-group-nyseaig-research-coverage-started-at-stocknews-com.html,American International Group ( NYSE:AIG ) Research Coverage ... Defense World ...,0.2507,Somewhat-Bullish,,0.147148,Neutral,20230316T053643,0.0,0.88,0.12,0.128
Ashford Hospitality Trust  ( NYSE:AHT )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/03/16/ashford-hospitality-trust-nyseaht-research-coverage-started-at-stocknews-com.html,Ashford Hospitality Trust ( NYSE:AHT ) Research Coverage Started at ... Defense World ...,0.277301,Somewhat-Bullish,,0.217408,Somewhat-Bullish,20230316T053642,0.0,0.714,0.286,0.5859
StockNews.com Begins Coverage on Armada Hoffler Properties  ( NYSE:AHH ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-begins-coverage-on-armada-hoffler-properties-nyseahh.html,StockNews.com Begins Coverage on Armada Hoffler Properties ... Defense World ...,0.28507,Somewhat-Bullish,,0.192399,Somewhat-Bullish,20230316T053642,0.0,0.87,0.13,0.128
StockNews.com Initiates Coverage on Albany International  ( NYSE:AIN ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-albany-international-nyseain.html,StockNews.com Initiates Coverage on Albany International ( NYSE ... Defense World ...,0.29629,Somewhat-Bullish,,0.185309,Somewhat-Bullish,20230316T053642,0.0,0.88,0.12,0.128
Adecoagro  ( NYSE:AGRO )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/adecoagro-nyseagro-earns-hold-rating-from-analysts-at-stocknews-com.html,Adecoagro ( NYSE:AGRO ) Earns Hold Rating from Analysts at ... Defense World ...,0.183406,Somewhat-Bullish,,0.187062,Somewhat-Bullish,20230316T053641,0.0,0.897,0.103,0.128
Assured Guaranty  ( NYSE:AGO )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/assured-guaranty-nyseago-now-covered-by-stocknews-com.html,"Analysts at StockNews.com started coverage on shares of Assured Guaranty ( NYSE:AGO - Get Rating ) in a report released on Thursday. The brokerage set a ""sell"" rating on the financial services provider's stock. AGO has been the subject of several other research reports.",0.359354,Bullish,,0.242646,Somewhat-Bullish,20230316T053641,0.0,0.899,0.101,0.5719
StockNews.com Begins Coverage on AECOM  ( NYSE:ACM ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-begins-coverage-on-aecom-nyseacm.html,"Research analysts at StockNews.com began coverage on shares of AECOM ( NYSE:ACM - Get Rating ) in a research report issued on Thursday. The firm set a ""hold"" rating on the construction company's stock.",0.285095,Somewhat-Bullish,,0.175672,Somewhat-Bullish,20230316T053450,0.0,0.937,0.062,0.296
Ameren  ( NYSE:AEE )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/03/16/ameren-nyseaee-research-coverage-started-at-stocknews-com.html,"Research analysts at StockNews.com initiated coverage on shares of Ameren ( NYSE:AEE - Get Rating ) in a report released on Thursday. The brokerage set a ""hold"" rating on the utilities provider's stock.",0.21025,Somewhat-Bullish,,0.184972,Somewhat-Bullish,20230316T053449,0.0,0.936,0.064,0.296
AGCO  ( NYSE:AGCO )  Earns Strong-Buy Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/agco-nyseagco-earns-strong-buy-rating-from-analysts-at-stocknews-com.html,AGCO ( NYSE:AGCO ) Earns Strong-Buy Rating from Analysts at ... Defense World ...,0.289001,Somewhat-Bullish,,0.177648,Somewhat-Bullish,20230316T053449,0.0,0.897,0.103,0.128
StockNews.com Initiates Coverage on AmerisourceBergen  ( NYSE:ABC ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-amerisourcebergen-nyseabc.html,StockNews.com Initiates Coverage on AmerisourceBergen ( NYSE ... Defense World ...,0.303922,Somewhat-Bullish,,0.224415,Somewhat-Bullish,20230316T053448,0.0,0.87,0.13,0.128
American Eagle Outfitters  ( NYSE:AEO )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/american-eagle-outfitters-nyseaeo-now-covered-by-analysts-at-stocknews-com.html,American Eagle Outfitters ( NYSE:AEO ) Now Covered by Analysts at ... Defense World ...,0.261677,Somewhat-Bullish,,0.225101,Somewhat-Bullish,20230316T053448,0.0,0.903,0.097,0.128
ACCO Brands  ( NYSE:ACCO )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/acco-brands-nyseacco-now-covered-by-analysts-at-stocknews-com.html,ACCO Brands ( NYSE:ACCO ) Now Covered by Analysts at ... Defense World ...,0.362314,Bullish,,0.19139,Somewhat-Bullish,20230316T053447,0.0,0.897,0.103,0.128
Ares Commercial Real Estate  ( NYSE:ACRE )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/ares-commercial-real-estate-nyseacre-now-covered-by-stocknews-com.html,Ares Commercial Real Estate ( NYSE:ACRE ) Now Covered by ... Defense World ...,0.320243,Somewhat-Bullish,,0.221287,Somewhat-Bullish,20230316T053447,0.0,0.897,0.103,0.128
Aflac  ( NYSE:AFL )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/aflac-nyseafl-earns-hold-rating-from-analysts-at-stocknews-com.html,"Equities research analysts at StockNews.com assumed coverage on shares of Aflac ( NYSE:AFL - Get Rating ) in a research report issued on Thursday. The brokerage set a ""hold"" rating on the financial services provider's stock. Other analysts have also recently issued research reports about the ...",0.335742,Somewhat-Bullish,,0.167996,Somewhat-Bullish,20230316T053446,0.0,0.954,0.046,0.296
Advance Auto Parts  ( NYSE:AAP )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/advance-auto-parts-nyseaap-coverage-initiated-by-analysts-at-stocknews-com.html,Advance Auto Parts ( NYSE:AAP ) Coverage Initiated by Analysts at ... Defense World ...,0.252161,Somewhat-Bullish,,0.177001,Somewhat-Bullish,20230316T053445,0.0,0.903,0.097,0.128
ABB  ( NYSE:ABB )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/abb-nyseabb-coverage-initiated-at-stocknews-com.html,"Equities research analysts at StockNews.com assumed coverage on shares of ABB ( NYSE:ABB - Get Rating ) in a note issued to investors on Thursday. The brokerage set a ""strong-buy"" rating on the industrial products company's stock. Several other research analysts also recently commented on the ...",0.336801,Somewhat-Bullish,,0.251597,Somewhat-Bullish,20230316T053444,0.0,0.954,0.046,0.296
American Electric Power  ( NYSE:AEP )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/american-electric-power-nyseaep-coverage-initiated-by-analysts-at-stocknews-com.html,American Electric Power ( NYSE:AEP ) Coverage Initiated by ... Defense World ...,0.313562,Somewhat-Bullish,,0.288993,Somewhat-Bullish,20230316T053444,0.0,0.889,0.111,0.128
AllianceBernstein  ( NYSE:AB )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/alliancebernstein-nyseab-now-covered-by-stocknews-com.html,"Research analysts at StockNews.com began coverage on shares of AllianceBernstein ( NYSE:AB - Get Rating ) in a research report issued on Thursday. The brokerage set a ""hold"" rating on the asset manager's stock.",0.347641,Somewhat-Bullish,,0.208992,Somewhat-Bullish,20230316T053443,0.0,0.872,0.128,0.5719
American Express  ( NYSE:AXP )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/american-express-nyseaxp-now-covered-by-analysts-at-stocknews-com.html,American Express ( NYSE:AXP ) Now Covered by Analysts at ... Defense World ...,0.276017,Somewhat-Bullish,,0.212961,Somewhat-Bullish,20230316T052847,0.0,0.897,0.103,0.128
AstraZeneca  ( NYSE:AZN )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/astrazeneca-nyseazn-coverage-initiated-at-stocknews-com.html,"Research analysts at StockNews.com assumed coverage on shares of AstraZeneca ( NYSE:AZN - Get Rating ) in a research note issued on Thursday. The firm set a ""strong-buy"" rating on the stock. AZN opened at $64.58 on Thursday.",0.28085,Somewhat-Bullish,,0.22421,Somewhat-Bullish,20230316T052847,0.0,0.944,0.056,0.296
